eshram_id,worker_name,week_start,week_end,platform,job_type,age,education,experience_months,zone,satisfaction,weekly_income_inr,avg_daily_income_inr,worked_this_week,income_bracket,platform_volatility_index
6196-3764-4181,Ganesh Kumar,15-01-2024,21-01-2024,Ekart,Full-time,47,Secondary,7,Urban,No,2814,469,1,B,0.31
6808-5031-5191,Manoj Siddiqui,15-01-2024,21-01-2024,Ekart,Part-time,28,Primary,9,Semi-urban,Sometimes,857,143,1,A,0.31
2906-1935-9229,Dinesh Chatterjee,15-01-2024,21-01-2024,Ekart,Full-time,40,Primary,60,Semi-urban,Yes,3770,628,1,C,0.31
5134-6438-5831,Rahul Pandey,15-01-2024,21-01-2024,Ekart,Full-time,21,Primary,2,Urban,Yes,4344,724,1,D,0.31
2166-1879-8599,Dinesh Modi,15-01-2024,21-01-2024,Ekart,Full-time,32,Secondary,33,Urban,No,4837,806,1,D,0.31
5400-6850-2940,Laxmi Tiwari,15-01-2024,21-01-2024,Ekart,Full-time,22,Secondary,17,Urban,Sometimes,3969,662,1,C,0.31
5612-8502-8582,Shanti Naidu,15-01-2024,21-01-2024,Delhivery,Full-time,20,Primary,42,Urban,Sometimes,3970,662,1,C,0.36
1099-3113-2449,Anita Bhatt,15-01-2024,21-01-2024,Delhivery,Full-time,34,Primary,15,Semi-urban,Sometimes,2382,397,1,A,0.36
5987-3835-6925,Satish Thakur,15-01-2024,21-01-2024,Delhivery,Full-time,32,Secondary,34,Rural,Yes,2476,413,1,A,0.36
7430-9674-5855,Bharat Banerjee,15-01-2024,21-01-2024,Delhivery,Full-time,37,Secondary,43,Urban,No,3975,662,1,C,0.36
4644-7327-8179,Anita Paul,15-01-2024,21-01-2024,Delhivery,Full-time,33,Secondary,12,Semi-urban,Yes,4181,697,1,D,0.36
1862-9944-7412,Durga Bhatt,15-01-2024,21-01-2024,Delhivery,Full-time,47,Secondary,50,Semi-urban,Sometimes,3598,600,1,C,0.36
1981-3769-1663,Vishal Shetty,15-01-2024,21-01-2024,Delhivery,Full-time,45,Primary,20,Urban,Always,2892,482,1,B,0.36
6738-4064-3147,Rakesh Mukherjee,15-01-2024,21-01-2024,Delhivery,Full-time,30,Primary,31,Urban,No,4290,715,1,D,0.36
2583-6357-3282,Anita Modi,15-01-2024,21-01-2024,Delhivery,Part-time,38,Secondary,24,Semi-urban,No,1321,220,1,A,0.36
7249-3187-7723,Mohit Ali,15-01-2024,21-01-2024,Delhivery,Part-time,41,Secondary,20,Urban,Yes,1059,176,1,A,0.36
3877-9342-5256,Sumit Ali,15-01-2024,21-01-2024,Delhivery,Part-time,32,Primary,14,Urban,Yes,975,162,1,A,0.36
8071-8576-8329,Divya Trivedi,15-01-2024,21-01-2024,Delhivery,Full-time,35,Secondary,59,Semi-urban,Always,2856,476,1,B,0.36
2719-1252-7336,Ritu Kamat,15-01-2024,21-01-2024,Delhivery,Full-time,25,Secondary,5,Semi-urban,Yes,3846,641,1,C,0.36
8418-4502-8986,Rakesh Desai,15-01-2024,21-01-2024,Delhivery,Full-time,42,Primary,52,Urban,No,3764,627,1,C,0.36
6748-8511-4875,Mukesh Joshi,15-01-2024,21-01-2024,Delhivery,Full-time,21,Secondary,5,Semi-urban,Yes,2556,426,1,B,0.36
5797-8603-4104,Lalita Modi,15-01-2024,21-01-2024,Delhivery,Full-time,24,Secondary,47,Urban,Sometimes,3789,632,1,C,0.36
1913-1753-6591,Satish Shenoy,15-01-2024,21-01-2024,Delhivery,Part-time,43,Primary,1,Urban,Yes,1876,313,1,A,0.36
6979-9831-3279,Praveen Rajput,15-01-2024,21-01-2024,Delhivery,Part-time,20,Secondary,7,Semi-urban,Always,1265,211,1,A,0.36
8500-8289-9537,Nilesh Sharma,15-01-2024,21-01-2024,Delhivery,Full-time,38,Secondary,38,Rural,No,3912,652,1,C,0.36
2684-6961-3879,Sunil Malik,15-01-2024,21-01-2024,Delhivery,Part-time,47,Secondary,40,Rural,Always,872,145,1,A,0.36
1321-5336-5256,Shyam Trivedi,15-01-2024,21-01-2024,Delhivery,Part-time,24,Primary,23,Semi-urban,Sometimes,2078,346,1,A,0.36
7726-2862-8823,Vimala Pillai,15-01-2024,21-01-2024,Delhivery,Full-time,19,Secondary,15,Urban,Yes,3316,553,1,B,0.36
5864-6629-8835,Lokesh Verma,15-01-2024,21-01-2024,Delhivery,Full-time,36,Primary,50,Urban,No,3210,535,1,B,0.36
5998-6165-6950,Sarita Ahmed,15-01-2024,21-01-2024,Delhivery,Full-time,26,Secondary,54,Semi-urban,Yes,3620,603,1,C,0.36
9788-6499-1889,Padma Sharma,15-01-2024,21-01-2024,Delhivery,Full-time,41,Secondary,24,Rural,Yes,4325,721,1,D,0.36
2700-7445-8892,Ajay Das,15-01-2024,21-01-2024,Delhivery,Full-time,43,Primary,41,Urban,Yes,3464,577,1,C,0.36
5958-1314-4063,Suman Tiwari,15-01-2024,21-01-2024,Delhivery,Full-time,30,Primary,44,Semi-urban,Yes,3268,545,1,B,0.36
9329-4417-7309,Rekha Poojary,15-01-2024,21-01-2024,Delhivery,Full-time,22,Secondary,43,Rural,Yes,3511,585,1,C,0.36
9126-8412-3795,Vinod Islam,15-01-2024,21-01-2024,Delhivery,Full-time,33,Secondary,3,Rural,Yes,2380,397,1,A,0.36
6040-5876-8389,Manoj Dave,15-01-2024,21-01-2024,Delhivery,Full-time,19,Secondary,45,Semi-urban,No,3126,521,1,B,0.36
4643-9689-6282,Nisha Rajput,15-01-2024,21-01-2024,Delhivery,Full-time,38,Secondary,34,Semi-urban,Yes,2734,456,1,B,0.36
1987-5547-7635,Kapil Dey,15-01-2024,21-01-2024,Delhivery,Full-time,24,Secondary,59,Semi-urban,Always,3015,502,1,B,0.36
6333-7245-1404,Ritu Gupta,15-01-2024,21-01-2024,Delhivery,Full-time,27,Secondary,28,Urban,Yes,3108,518,1,B,0.36
8117-7929-8772,Lalit Malik,15-01-2024,21-01-2024,Delhivery,Full-time,25,Primary,50,Semi-urban,No,4349,725,1,D,0.36
7602-3934-5871,Mohit Amin,15-01-2024,21-01-2024,Delhivery,Full-time,25,Secondary,32,Urban,Always,4429,738,1,D,0.36
7125-8727-2057,Harish Joshi,15-01-2024,21-01-2024,Delhivery,Part-time,27,Primary,48,Urban,Sometimes,1887,314,1,A,0.36
5999-8346-6133,Varun Reddy,15-01-2024,21-01-2024,Delhivery,Part-time,23,Primary,12,Urban,Yes,1097,183,1,A,0.36
6290-1666-2434,Ravi Ahmed,15-01-2024,21-01-2024,Delhivery,Full-time,30,Primary,50,Rural,Yes,3452,575,1,C,0.36
5492-8199-8516,Ritu Amin,15-01-2024,21-01-2024,Delhivery,Full-time,22,Primary,23,Semi-urban,Always,3812,635,1,C,0.36
2973-6073-4036,Nikhil Dave,15-01-2024,21-01-2024,Delhivery,Full-time,45,Primary,49,Urban,Sometimes,3427,571,1,C,0.36
4899-1022-7211,Amit Reddy,15-01-2024,21-01-2024,Delhivery,Full-time,27,Secondary,26,Rural,Sometimes,3688,615,1,C,0.36
8511-7298-3740,Radha Das,15-01-2024,21-01-2024,Delhivery,Full-time,21,Primary,19,Urban,Sometimes,3838,640,1,C,0.36
6604-7654-9546,Naveen Modi,15-01-2024,21-01-2024,Delhivery,Part-time,40,Primary,49,Semi-urban,No,254,42,1,A,0.36
8461-5366-9651,Nilesh Gowda,15-01-2024,21-01-2024,Delhivery,Full-time,42,Primary,40,Urban,Sometimes,3840,640,1,C,0.36
3775-9974-6275,Rahul Thakur,15-01-2024,21-01-2024,Delhivery,Full-time,35,Primary,35,Semi-urban,No,3874,646,1,C,0.36
4276-2010-6228,Lalita Hussain,15-01-2024,21-01-2024,Delhivery,Full-time,48,Primary,29,Rural,No,4463,744,1,D,0.36
2116-3067-1674,Rekha Desai,15-01-2024,21-01-2024,Delhivery,Full-time,42,Secondary,57,Semi-urban,Yes,3483,580,1,C,0.36
8631-3121-8268,Rohit Chatterjee,15-01-2024,21-01-2024,Delhivery,Full-time,30,Primary,39,Urban,Yes,3381,564,1,B,0.36
6753-1346-5760,Shanti Amin,15-01-2024,21-01-2024,Delhivery,Part-time,22,Primary,17,Urban,Always,1580,263,1,A,0.36
5109-9416-5088,Vijay Khan,15-01-2024,21-01-2024,Delhivery,Full-time,38,Secondary,43,Semi-urban,No,2635,439,1,B,0.36
2886-9417-5363,Prakash Shetty,15-01-2024,21-01-2024,Delhivery,Full-time,38,Secondary,11,Urban,Yes,3560,593,1,C,0.36
5560-9189-6749,Gaurav Kumar,15-01-2024,21-01-2024,Delhivery,Full-time,43,Secondary,41,Semi-urban,Always,3277,546,1,B,0.36
5947-6172-5000,Asha Jain,15-01-2024,21-01-2024,Delhivery,Full-time,45,Primary,58,Urban,Always,3586,598,1,C,0.36
6777-3439-5887,Sunil Bhatt,15-01-2024,21-01-2024,Delhivery,Full-time,43,Primary,21,Urban,Rarely,4295,716,1,D,0.36
7793-4934-6349,Vijay Thakur,15-01-2024,21-01-2024,Delhivery,Full-time,29,Primary,29,Semi-urban,Rarely,4320,720,1,D,0.36
2438-2387-9170,Priya Chatterjee,15-01-2024,21-01-2024,Dunzo,Part-time,34,Secondary,19,Semi-urban,Always,1052,175,1,A,0.42
7487-4851-1905,Rakesh Thakur,15-01-2024,21-01-2024,Dunzo,Full-time,41,Secondary,21,Urban,Sometimes,3300,550,1,B,0.42
9828-2159-3406,Aarav Roy,15-01-2024,21-01-2024,Dunzo,Full-time,28,Secondary,19,Urban,Sometimes,3703,617,1,C,0.42
4061-2308-3601,Pradeep Shaikh,15-01-2024,21-01-2024,Dunzo,Full-time,25,Secondary,35,Semi-urban,Sometimes,3828,638,1,C,0.42
4619-6601-6408,Padma Bhatt,15-01-2024,21-01-2024,Dunzo,Full-time,41,Secondary,37,Urban,Yes,3403,567,1,B,0.42
8919-3727-2053,Praveen Bhat,15-01-2024,21-01-2024,Dunzo,Full-time,47,Primary,17,Urban,Always,3213,536,1,B,0.42
9481-2654-9452,Kapil Hegde,15-01-2024,21-01-2024,Dunzo,Full-time,33,Primary,22,Semi-urban,Always,4036,673,1,D,0.42
1572-1323-3492,Mohit Naidu,15-01-2024,21-01-2024,Dunzo,Part-time,47,Secondary,3,Urban,Yes,528,88,1,A,0.42
1660-7607-3971,Manoj Trivedi,15-01-2024,21-01-2024,Dunzo,Full-time,30,Primary,40,Urban,Rarely,2729,455,1,B,0.42
5227-8577-1307,Radha Iyer,15-01-2024,21-01-2024,Dunzo,Full-time,38,Secondary,25,Urban,Yes,4213,702,1,D,0.42
6771-6236-7161,Yogesh Dave,15-01-2024,21-01-2024,Dunzo,Full-time,20,Primary,58,Rural,Yes,3064,511,1,B,0.42
4465-4777-3713,Kavita Hegde,15-01-2024,21-01-2024,Dunzo,Part-time,29,Secondary,32,Urban,Sometimes,1324,221,1,A,0.42
5974-2046-1311,Suman Malik,15-01-2024,21-01-2024,Dunzo,Part-time,23,Secondary,36,Urban,Always,2074,346,1,A,0.42
9980-6047-2819,Rajesh Malik,15-01-2024,21-01-2024,Dunzo,Full-time,33,Secondary,38,Semi-urban,Yes,3919,653,1,C,0.42
4208-2014-8395,Usha Shaikh,15-01-2024,21-01-2024,Dunzo,Part-time,22,Primary,20,Semi-urban,Sometimes,1120,187,1,A,0.42
6323-9581-2367,Mukesh Rao,15-01-2024,21-01-2024,Dunzo,Full-time,43,Secondary,26,Urban,Yes,4238,706,1,D,0.42
1499-5584-7603,Sunil Menon,15-01-2024,21-01-2024,Dunzo,Part-time,48,Secondary,10,Rural,Always,1308,218,1,A,0.42
8357-6432-9198,Girish Tiwari,15-01-2024,21-01-2024,Dunzo,Full-time,19,Primary,39,Semi-urban,No,3594,599,1,C,0.42
9040-5914-4655,Savita Parekh,15-01-2024,21-01-2024,Dunzo,Full-time,20,Primary,39,Urban,Sometimes,3712,619,1,C,0.42
5109-8274-1285,Lalita Ali,15-01-2024,21-01-2024,Dunzo,Full-time,29,Primary,29,Urban,Sometimes,3339,556,1,B,0.42
9261-9046-1608,Rekha Bose,15-01-2024,21-01-2024,Dunzo,Full-time,34,Secondary,59,Semi-urban,Yes,4027,671,1,C,0.42
4854-1032-1196,Suresh Naidu,15-01-2024,21-01-2024,Dunzo,Part-time,23,Primary,14,Semi-urban,Rarely,2164,361,1,A,0.42
6835-4327-9739,Dinesh Reddy,15-01-2024,21-01-2024,Dunzo,Full-time,44,Secondary,25,Semi-urban,Always,3248,541,1,B,0.42
3364-2196-6398,Padma Shenoy,15-01-2024,21-01-2024,Dunzo,Full-time,39,Secondary,5,Semi-urban,No,2776,463,1,B,0.42
7671-6836-1676,Radha Ahmed,15-01-2024,21-01-2024,Dunzo,Full-time,38,Primary,36,Semi-urban,Always,3113,519,1,B,0.42
8126-4230-6414,Divya Mehta,15-01-2024,21-01-2024,Dunzo,Full-time,19,Secondary,28,Semi-urban,Sometimes,2963,494,1,B,0.42
4180-9572-8985,Lalita Parekh,15-01-2024,21-01-2024,Dunzo,Full-time,27,Secondary,25,Rural,No,3095,516,1,B,0.42
5079-3646-3077,Ritesh Nair,15-01-2024,21-01-2024,Dunzo,Full-time,47,Secondary,50,Urban,Yes,3454,576,1,C,0.42
2400-3376-3339,Rohit Mehta,15-01-2024,21-01-2024,Dunzo,Full-time,39,Primary,54,Rural,Sometimes,3211,535,1,B,0.42
9920-4026-7185,Vimala Bose,15-01-2024,21-01-2024,Dunzo,Full-time,23,Secondary,35,Urban,Yes,2056,343,1,A,0.42
3686-5049-4800,Sarita Khan,15-01-2024,21-01-2024,Dunzo,Part-time,27,Secondary,48,Semi-urban,Yes,1067,178,1,A,0.42
3934-5542-7702,Suresh Shah,15-01-2024,21-01-2024,Dunzo,Full-time,31,Secondary,34,Urban,Rarely,3713,619,1,C,0.42
6135-4805-5605,Naveen Chauhan,15-01-2024,21-01-2024,Dunzo,Full-time,21,Secondary,59,Urban,Sometimes,2138,356,1,A,0.42
4448-5403-1398,Sunita Dave,15-01-2024,21-01-2024,Dunzo,Full-time,28,Primary,52,Urban,No,4108,685,1,D,0.42
4708-8668-8628,Usha Ahmed,15-01-2024,21-01-2024,Dunzo,Full-time,37,Secondary,12,Semi-urban,Yes,2459,410,1,A,0.42
2335-9611-1121,Gaurav Patel,15-01-2024,21-01-2024,Dunzo,Full-time,39,Secondary,6,Semi-urban,Always,1984,331,1,A,0.42
8070-7613-1909,Santosh Shaikh,15-01-2024,21-01-2024,Dunzo,Part-time,39,Primary,28,Semi-urban,Always,654,109,1,A,0.42
1595-1805-3262,Nilesh Bhatt,15-01-2024,21-01-2024,Dunzo,Full-time,26,Secondary,40,Semi-urban,Yes,3699,616,1,C,0.42
1015-6502-4755,Kamla Poojary,15-01-2024,21-01-2024,Dunzo,Full-time,20,Secondary,30,Urban,Sometimes,3095,516,1,B,0.42
6417-3646-4360,Praveen Dave,15-01-2024,21-01-2024,Dunzo,Part-time,34,Primary,9,Urban,No,851,142,1,A,0.42
4302-3011-7837,Rohit Jain,15-01-2024,21-01-2024,Dunzo,Part-time,28,Secondary,42,Urban,Sometimes,2186,364,1,A,0.42
2024-2715-9869,Anita Reddy,15-01-2024,21-01-2024,Dunzo,Part-time,31,Primary,10,Urban,Sometimes,1115,186,1,A,0.42
2042-5833-8155,Vishal Menon,15-01-2024,21-01-2024,Dunzo,Full-time,46,Primary,55,Rural,Sometimes,3952,659,1,C,0.42
4113-3235-5227,Radha Ghosh,15-01-2024,21-01-2024,Dunzo,Full-time,32,Secondary,4,Semi-urban,Sometimes,3907,651,1,C,0.42
5386-8233-5206,Sumit Shaikh,15-01-2024,21-01-2024,Dunzo,Part-time,38,Secondary,58,Urban,No,778,130,1,A,0.42
6469-9036-6851,Arjun Mishra,15-01-2024,21-01-2024,Dunzo,Part-time,32,Secondary,52,Semi-urban,Sometimes,1237,206,1,A,0.42
4332-3345-5245,Rahul Mehta,15-01-2024,21-01-2024,Dunzo,Full-time,19,Primary,54,Rural,Sometimes,2585,431,1,B,0.42
9828-6083-7369,Geeta Rao,15-01-2024,21-01-2024,Dunzo,Full-time,40,Primary,3,Urban,Yes,3208,535,1,B,0.42
2315-5565-2950,Aarav Thakur,15-01-2024,21-01-2024,Dunzo,Full-time,22,Secondary,17,Urban,Yes,3757,626,1,C,0.42
6432-7615-2711,Harish Singh,15-01-2024,21-01-2024,Dunzo,Part-time,35,Primary,59,Semi-urban,Always,2188,365,1,A,0.42
5261-6367-8576,Rohit Joshi,15-01-2024,21-01-2024,Zepto,Full-time,31,Primary,55,Urban,Sometimes,3633,606,1,C,0.44
9114-9868-9592,Ajay Dey,15-01-2024,21-01-2024,Zepto,Part-time,22,Primary,32,Urban,Rarely,671,112,1,A,0.44
7614-1219-4858,Ritu Paul,15-01-2024,21-01-2024,Zepto,Full-time,32,Secondary,3,Rural,Sometimes,3214,536,1,B,0.44
6718-8442-3547,Mahesh Tiwari,15-01-2024,21-01-2024,Zepto,Full-time,29,Secondary,50,Semi-urban,Sometimes,3997,666,1,C,0.44
9271-8904-1121,Neha Kamat,15-01-2024,21-01-2024,Zepto,Full-time,44,Secondary,33,Semi-urban,Sometimes,3363,560,1,B,0.44
9774-7544-4734,Padma Hussain,15-01-2024,21-01-2024,Zepto,Full-time,42,Secondary,48,Urban,Yes,2823,470,1,B,0.44
3757-5533-8291,Arun Bose,15-01-2024,21-01-2024,Zepto,Part-time,36,Primary,59,Rural,Yes,963,160,1,A,0.44
3700-8975-8328,Vishal Parekh,15-01-2024,21-01-2024,Zepto,Full-time,40,Secondary,23,Urban,Always,2358,393,1,A,0.44
6658-1837-7096,Ritu Parekh,15-01-2024,21-01-2024,Zepto,Full-time,26,Primary,40,Semi-urban,Yes,3682,614,1,C,0.44
6600-9402-1991,Rahul Khan,15-01-2024,21-01-2024,Zepto,Full-time,34,Primary,11,Urban,Yes,3449,575,1,C,0.44
5175-3095-2616,Ravi Iyer,15-01-2024,21-01-2024,Zepto,Full-time,34,Secondary,19,Urban,Always,4230,705,1,D,0.44
4226-2988-5451,Naveen Bhat,15-01-2024,21-01-2024,Zepto,Full-time,28,Secondary,16,Urban,Always,2913,486,1,B,0.44
8962-1833-2315,Sumit Naik,15-01-2024,21-01-2024,Zepto,Full-time,42,Secondary,37,Urban,Yes,2814,469,1,B,0.44
6581-1385-9779,Kapil Patel,15-01-2024,21-01-2024,Zepto,Part-time,21,Secondary,48,Urban,Yes,2074,346,1,A,0.44
1316-3182-3102,Dinesh Menon,15-01-2024,21-01-2024,Zepto,Full-time,19,Primary,19,Rural,Yes,2381,397,1,A,0.44
5279-6760-1948,Ritu Chatterjee,15-01-2024,21-01-2024,Zepto,Part-time,41,Primary,16,Urban,Sometimes,1198,200,1,A,0.44
6684-1843-4043,Anil Thakur,15-01-2024,21-01-2024,Zepto,Full-time,42,Primary,57,Rural,Yes,4225,704,1,D,0.44
6818-7429-8016,Anil Sen,15-01-2024,21-01-2024,Zepto,Full-time,31,Secondary,16,Urban,Sometimes,3316,553,1,B,0.44
8079-7829-1460,Ramesh Kumar,15-01-2024,21-01-2024,Zepto,Part-time,23,Primary,59,Semi-urban,Always,969,162,1,A,0.44
7256-8339-9462,Sunita Das,15-01-2024,21-01-2024,Zepto,Full-time,43,Secondary,60,Semi-urban,Yes,3512,585,1,C,0.44
6041-2781-6418,Padma Verma,15-01-2024,21-01-2024,Zepto,Full-time,24,Secondary,46,Urban,Yes,2982,497,1,B,0.44
4482-2603-7750,Mamta Rajput,15-01-2024,21-01-2024,Zepto,Full-time,33,Secondary,58,Semi-urban,Always,2441,407,1,A,0.44
6414-6037-8077,Sanjay Nair,15-01-2024,21-01-2024,Zepto,Full-time,37,Primary,11,Urban,No,4098,683,1,D,0.44
2483-4676-5279,Dinesh Dey,15-01-2024,21-01-2024,Zepto,Full-time,21,Secondary,21,Semi-urban,Sometimes,3157,526,1,B,0.44
7804-3515-9206,Varun Rao,15-01-2024,21-01-2024,Zepto,Full-time,37,Primary,22,Semi-urban,Sometimes,2955,492,1,B,0.44
9797-8716-1961,Nikhil Rao,15-01-2024,21-01-2024,Zepto,Full-time,48,Secondary,8,Semi-urban,Always,3522,587,1,C,0.44
4462-9028-3672,Santosh Khan,15-01-2024,21-01-2024,Zepto,Part-time,34,Secondary,28,Semi-urban,Rarely,1398,233,1,A,0.44
1735-4310-3302,Mahesh Chauhan,15-01-2024,21-01-2024,Zepto,Full-time,29,Secondary,25,Semi-urban,Yes,3336,556,1,B,0.44
2551-6100-2942,Mamta Amin,15-01-2024,21-01-2024,Zepto,Full-time,23,Primary,7,Urban,Sometimes,2287,381,1,A,0.44
1348-9324-9910,Vimala Hegde,15-01-2024,21-01-2024,Zepto,Full-time,30,Primary,1,Semi-urban,Always,3451,575,1,C,0.44
6465-3300-6600,Harish Khan,15-01-2024,21-01-2024,Zepto,Full-time,20,Primary,30,Semi-urban,Sometimes,3753,626,1,C,0.44
9457-8502-3009,Mohit Siddiqui,15-01-2024,21-01-2024,Zepto,Full-time,28,Primary,27,Urban,Rarely,3572,595,1,C,0.44
2033-2074-2058,Yogesh Das,15-01-2024,21-01-2024,Zepto,Full-time,34,Secondary,32,Rural,Sometimes,3673,612,1,C,0.44
3746-6095-1214,Manoj Jain,15-01-2024,21-01-2024,Zepto,Part-time,46,Secondary,5,Urban,Rarely,1409,235,1,A,0.44
9455-6586-6436,Shyam Naik,15-01-2024,21-01-2024,Zepto,Full-time,27,Primary,50,Urban,Yes,2769,462,1,B,0.44
7351-8165-6845,Pradeep Islam,15-01-2024,21-01-2024,Zepto,Full-time,30,Secondary,48,Urban,Sometimes,3794,632,1,C,0.44
5009-4335-5100,Sarita Bhatt,15-01-2024,21-01-2024,Zepto,Full-time,22,Secondary,33,Rural,Sometimes,2865,478,1,B,0.44
6915-8928-2630,Pushpa Bose,15-01-2024,21-01-2024,Zepto,Full-time,27,Secondary,53,Urban,Always,2586,431,1,B,0.44
7406-5446-8105,Priya Yadav,15-01-2024,21-01-2024,Zepto,Full-time,26,Secondary,32,Urban,Sometimes,3289,548,1,B,0.44
4209-5506-9159,Naresh Nair,15-01-2024,21-01-2024,Zepto,Full-time,47,Secondary,56,Urban,Yes,2521,420,1,A,0.44
2239-6681-5708,Priya Desai,15-01-2024,21-01-2024,Zepto,Part-time,34,Primary,30,Urban,Sometimes,773,129,1,A,0.44
3326-6509-5579,Kapil Sharma,15-01-2024,21-01-2024,Zepto,Full-time,43,Secondary,52,Semi-urban,Sometimes,3211,535,1,B,0.44
2521-5112-5365,Neha Gupta,15-01-2024,21-01-2024,Zepto,Full-time,28,Secondary,7,Urban,Sometimes,4137,690,1,D,0.44
2033-2118-9585,Satish Roy,15-01-2024,21-01-2024,Zepto,Full-time,36,Primary,13,Rural,Sometimes,3653,609,1,C,0.44
8014-3404-1919,Asha Tiwari,15-01-2024,21-01-2024,Zepto,Full-time,19,Secondary,9,Urban,Sometimes,2740,457,1,B,0.44
9202-6749-6844,Pradeep Rajput,15-01-2024,21-01-2024,Blinkit,Full-time,24,Secondary,26,Rural,Yes,4036,673,1,D,0.4
5014-9165-3640,Priya Naidu,15-01-2024,21-01-2024,Blinkit,Full-time,21,Secondary,41,Urban,No,3295,549,1,B,0.4
7753-1486-7826,Anita Kumar,15-01-2024,21-01-2024,Blinkit,Part-time,41,Primary,33,Urban,Sometimes,1869,312,1,A,0.4
6180-9079-6426,Ravi Naik,15-01-2024,21-01-2024,Blinkit,Full-time,45,Primary,37,Urban,Yes,3988,665,1,C,0.4
8521-8512-7159,Arjun Bose,15-01-2024,21-01-2024,Blinkit,Part-time,31,Secondary,7,Urban,Always,972,162,1,A,0.4
8327-5663-4874,Harish Verma,15-01-2024,21-01-2024,Blinkit,Full-time,45,Primary,35,Rural,No,3273,546,1,B,0.4
7377-8689-9316,Rakesh Kamat,15-01-2024,21-01-2024,Blinkit,Full-time,43,Secondary,58,Urban,Sometimes,3699,616,1,C,0.4
2268-5463-1782,Anil Dey,15-01-2024,21-01-2024,Blinkit,Full-time,33,Primary,55,Urban,Yes,2842,474,1,B,0.4
4070-6532-2454,Divya Bhat,15-01-2024,21-01-2024,Blinkit,Full-time,45,Secondary,6,Urban,Sometimes,2354,392,1,A,0.4
5271-2109-5451,Pradeep Khan,15-01-2024,21-01-2024,Blinkit,Full-time,38,Secondary,20,Urban,Yes,2326,388,1,A,0.4
5297-6353-5050,Varun Sen,15-01-2024,21-01-2024,Blinkit,Full-time,36,Secondary,2,Urban,Yes,3880,647,1,C,0.4
9001-7801-8730,Ajay Mukherjee,15-01-2024,21-01-2024,Blinkit,Full-time,19,Secondary,46,Rural,Always,3618,603,1,C,0.4
4634-5063-8818,Ramesh Banerjee,15-01-2024,21-01-2024,Blinkit,Full-time,44,Primary,58,Urban,No,3304,551,1,B,0.4
4139-7446-7687,Varun Modi,15-01-2024,21-01-2024,Blinkit,Full-time,38,Secondary,3,Rural,No,3591,598,1,C,0.4
5373-2619-9934,Sunita Trivedi,15-01-2024,21-01-2024,Blinkit,Full-time,23,Secondary,49,Semi-urban,No,3157,526,1,B,0.4
1555-3163-5853,Lokesh Shenoy,15-01-2024,21-01-2024,Blinkit,Part-time,25,Secondary,55,Rural,No,1502,250,1,A,0.4
3047-2262-3071,Pradeep Hegde,15-01-2024,21-01-2024,Blinkit,Full-time,29,Primary,16,Semi-urban,No,4044,674,1,D,0.4
6417-1894-3945,Sunita Mehta,15-01-2024,21-01-2024,Blinkit,Full-time,42,Primary,21,Urban,Yes,3301,550,1,B,0.4
4822-8935-8605,Laxmi Patel,15-01-2024,21-01-2024,Blinkit,Part-time,21,Secondary,44,Urban,No,1912,319,1,A,0.4
6834-7745-4886,Kapil Bhat,15-01-2024,21-01-2024,Blinkit,Part-time,38,Primary,43,Urban,Sometimes,1435,239,1,A,0.4
6826-1871-7520,Mahesh Siddiqui,15-01-2024,21-01-2024,Blinkit,Part-time,28,Secondary,37,Semi-urban,Yes,1785,298,1,A,0.4
8757-2544-7734,Aarav Jain,15-01-2024,21-01-2024,Blinkit,Full-time,35,Secondary,11,Semi-urban,Yes,2825,471,1,B,0.4
3340-7756-3915,Vishal Gupta,15-01-2024,21-01-2024,Blinkit,Full-time,41,Secondary,43,Urban,Always,2956,493,1,B,0.4
6573-4718-6955,Divya Mishra,15-01-2024,21-01-2024,Blinkit,Full-time,45,Primary,29,Rural,Sometimes,4524,754,1,D,0.4
5370-6487-7772,Ramesh Sharma,15-01-2024,21-01-2024,Blinkit,Full-time,20,Primary,40,Rural,Rarely,3215,536,1,B,0.4
4118-4049-5677,Rekha Siddiqui,15-01-2024,21-01-2024,Blinkit,Full-time,30,Primary,33,Semi-urban,Rarely,3027,504,1,B,0.4
9959-7368-3780,Praveen Mukherjee,15-01-2024,21-01-2024,Blinkit,Full-time,37,Secondary,13,Urban,Yes,3365,561,1,B,0.4
2240-3139-8297,Meena Ansari,15-01-2024,21-01-2024,Blinkit,Part-time,25,Primary,22,Semi-urban,Sometimes,1071,178,1,A,0.4
3942-2789-4617,Tarun Dey,15-01-2024,21-01-2024,Blinkit,Full-time,45,Primary,44,Urban,Always,3999,666,1,C,0.4
4927-4748-6169,Suman Banerjee,15-01-2024,21-01-2024,Blinkit,Full-time,23,Secondary,52,Urban,Yes,4697,783,1,D,0.4
1862-8218-4480,Sanjay Amin,15-01-2024,21-01-2024,Blinkit,Full-time,36,Primary,58,Urban,Sometimes,4397,733,1,D,0.4
2111-8430-2288,Durga Naik,15-01-2024,21-01-2024,Blinkit,Full-time,38,Primary,14,Rural,Rarely,3936,656,1,C,0.4
6218-5384-6149,Sachin Trivedi,15-01-2024,21-01-2024,Blinkit,Full-time,44,Secondary,10,Rural,Yes,3342,557,1,B,0.4
7264-5239-1887,Neha Rao,15-01-2024,21-01-2024,Blinkit,Full-time,46,Primary,25,Urban,Yes,3499,583,1,C,0.4
